"$FENG Has highest possible 99 EPS and Composite rank @MarketSmith it has seen growth in # of Funds owning it, 21, 24, 31, 34 last 3 qtrs",Bullish
"$SHLD Nice read from a deep value manager, mentions $SHLD Canada http://stks.co/ptQ1",Bullish
"$NQ I added to my smallish position.  Looks higher, another pocket pivot.  Smart money has kicked the tires enough now to have confidence",Bullish
$AMZN the SuperCap&#39;s look strong.  Both $AMZN &amp; $FB look higher near term.,Bullish
"$NQ remember, it is a Chinese name so caveat emptor, I",Bullish
"$INVN No need to speculate, company just issued press release on earnings report http://stks.co/c08Hl",Bullish
$TPRE @howardlindzon No love for Dan Loeb&#39;s insurance vehicle? No chart on ST? P/E 7 something...,Bullish
$FB I believe this was a new all time CLOSING high.  Typically that means higher highs near term. Just sayin&#39;,Bullish
"$FB @MarketSmith recap: Revenue growth last 3 qtrs: +38%, +53% +60%. EPS rank 99, Group 98, Composite 99,Timeliness A, 2014 Est $1.13 up 35%",Bullish
"&quot;@PeteO: @AskLou @Afortyyearold Hmm that&#39;s odd, look @ google&quot; $GOOG still a growth company. And no major acquisitons I know of.",Bullish
$TPRE coming out of a tight pullback to the 50day mav.  Needs volume.  P/E only 7,Bullish
"$WETF $DHIL $BLK $TROW $BEN $LM $FII, etc Money Managers the single easiest way to make money long term in a secular bull market.",Bullish
Investors in Pain StockTwits Blog http://stks.co/i0Dbv $HIMX $GOOG,Bullish
"&quot;@MrMulally: $FB the bears are burning in HELL as they deserved&quot; Love the bears, they have to buy your stock higher.",Bullish
"&quot;@mrgldsmth: $GOOG $HIMX Google glass will be more intrusive and personal than $FB, and you&#39;ll want a pair. http://stks.co/g0E9A&quot;",Bullish
$TSLA Musk on renewable energy. nice vid http://stks.co/i06jR,Bullish
$SSYS i smell 140 is coming,Bullish
$AAPL let the buying begin,Bullish
$AAPL looks like everyone is selling and going into Solar City todayâ€¦.. Good for me to buy this at a nice discount,Bullish
$NOK ....i think target )))))   http://stks.co/ttK5,Bullish
$GILD LONG and Strong!!!!!! Huge growth coming!!!!! :),Bullish
$NVAX Bullish!!!!!,Bullish
$NVAX $GILD $PPHM all BULLISH,Bullish
$AAPL Buying more today,Bullish
$RUT Still bullish http://stks.co/f09FP,Bullish
$SPX $ES_F Coming down bad. http://stks.co/f0Cw1,Bearish
$BBRY  up up to the MOON,Bullish
"$STXS just building some base guys, keep holding",Bullish
$NQ KSN is right its DT doing the audit. Why does NYT even print that non sense.  Perhaps they&#39;re letting him hang himself? can only hope,Bullish
$NQ cmon baby break 17.18 and get to the next line.  can&#39;t help it i bought $VRNG instead of shorting $ORMP. /wrists,Bullish
"$BTCUSD There we go hugging $837 high, and so close to break out again.. Bye bye short sellers, its time to cover and hit your stop losses",Bullish
@FreeJack2k2 $BTCUSD What is the #Bitcoin price at 1-Jan-2015? // My 2cnts: $1240+ and for sure &gt;$456 is my gamble guess :-),Bullish
$FCEL up 3.11%,Bullish
$PLUG up 19.22%,Bullish
$MGM up 3.03%,Bullish
$AAL up 5.53%,Bullish
American Airlines upgraded after 4Q shows gains: Associated Press http://stks.co/f0Do0 via @MSN_Money $AAL,Bullish
$NBG up 3.34%,Bullish
$JBLU halted flights! Let it fall low $7ish entry for the recover and on...can we hope for a $6ish oooooh :),Bearish
$STXS On fire!,Bullish
$INO taking a long walk down.,Bearish
$DGAZ $DGAZ   your my hero! Gooooo $DGAZ! sorry little cheerleading! Really bored!,Bullish
@Breaking_Bad Northeast melt is on! $DGAZ should keep hitting will go up and down but not much!$$$$,Bullish
Natural gas down third day as traders mull supply $DGAZ $$$,Bullish
$TTNP  i like that volume :),Bullish
"$DGAZ like being on the Titanic, i think it&#39;s tipping. I hear the band!",Bearish
"$VRNG may also hold through an Equity Mkt meltdown, depending on factors at the time.",Bullish
$VRNG  also like $AMD $INO and $ONVO,Bullish
"$F proved strong and self-reliant during financial meltdown, $GM proved they couldn&#39;t handle money, and needed to bailed out. No Contest IMO",Bullish
"$INO  I don&#39;t see anything wrong with the letter, I view it as a Corporate progress update to shareholders.",Bullish
$VRNG  May the Market be with you All today!!!,Bullish
"$VRNG  Congratulations to the Vringo Legal Team!!!!!!  Beautiful job you did Folks!!!!  Your solid, savvy efforts are much appreciated.",Bullish
"$VRNG  holding tomorrow most of my $VRNG position, will do some buying at open, if below 7.50",Bullish
"$VRNG  holding tomorrow most of my $VRNG position, will do some buying at open, if below 7.50",Bullish
"$VRNG  I expect tomorrow&#39;s high to be somewhere between $11 and $14 pps  only briefly. BUT, it&#39;s all just guessing till we hear from Vringo",Bullish
"$VRNG  watching $ONVO up big while waiting for $VRNG to open, waiting to buy.",Bearish
"$VRNG  my Button is STUCK on Bearish, anyone else???",Bearish
@boduke welcome! Check out $RNN for this week,Bullish
@boduke welcome! Check out $RNN for this week,Bullish
$RNN is going to climb to $1.75 this week easily due to all the interest and events this week. $ARIA $PLUG. Mark my words.,Bullish
@Green_Money welcome to $PLUG and welcome me to $KNDI have u seen $ONCS huge potential in 2014 with their immunotherapy,Bullish
$GALE $PLUG $SLTD two 20% s and a 10% not bad...if $BLDP would join the fun anytime now...,Bullish
$BLDP big news in the next day or two going to push this into the 3&#39;s feel sry for the panic sellers.,Bullish
$PLUG exactly rune...people expect to get rich overnight and go &#39;ll in and get mad.  I&#39;m holding,Bullish
$CSIQ 40&#39;s now wow nice month it has been congrats longs,Bullish
@Cutbelly @mcortesbr this should be big for $PLUG,Bullish
$PLUG $BLDP $NPWZ exploded today...no position unfortunately...our day will come soon,Bullish
$twenty14 $DRN $iyr $spg down the toilet the sector goes. DRN cover sub 10 or when it starts inverse splitting like these scam 3x etfs do,Bearish
My REIT ind short watchlist $avb $cpt $vtr $spg $mac $bxp $are $hcp $lry $eqr $pps $ma $tco. He&#39;s coming eventually http://stks.co/poUN,Bearish
$lnkd if you believe in a name longer term yet follow technicals she took you to the brink recently but today she drew a line in the sand.,Bullish
$fldm went $ pattern on 8/2/13. No #s thin name but over a 100% in a few months. Multi timeframe breakouts a big characteristic to greatness,Bullish
$eigi fresh meat that is now with a 50d and a great R/R settup,Bullish
$eigi fresh meat that is now with a 50d and a great R/R settup,Bullish
$HTHT 1 mil share block traded today,Bullish
@WallStJesus $res textbook $ pattern trigger on Friday. Love u&#39;re stream. U have quickly become 1 of my favorite follows. Keep up good work,Bullish
$EBAY if it opens above 59.21 its a perfect textbook $$ pattern daily/weekly/monthly all lined up,Bullish
$cxdc. 4.9 downside move to 7 upside. I&#39;ll take those odds,Bullish
$attu looks like she has some legs to me. Buy the pullbacks vs 10$,Bullish
$tsla $lnkd $kors ect while the mkt tops more stocks will go into bear mkt. More $ chases fewer names (chosen ones) which sends them Jenna,Bullish
$tsla $lnkd $kors ect while the mkt tops more stocks will go into bear mkt. More $ chases fewer names (chosen ones) which sends them Jenna,Bullish
$gd went $ pattern on 1/22 (daily-monthly). Not the type of name I&#39;d trade but looks rather explosive in the coming months,Bullish
Australian Dollar Starts The Year With A Bias For Bottoming: http://stks.co/d03UT $AUDUSD $FXA #forex,Bullish
Australian Dollar Starts The Year With A Bias For Bottoming: http://stks.co/d03UT $AUDUSD $FXA #forex,Bullish
(Corrected link!): %stocks&gt;40DMA=62.5%. $SPY vs #T2108 Bullish Divergence; Apple&#39;s Important Retest http://stks.co/h07Lg $AAPL,Bullish
My latest post: #Gold Is Setting Up For More Losses In 2014... And That&#39;s The Good News. http://stks.co/c04NQ $GLD $DZZ $DGZ,Bullish
#T2108 just missed overbought status. $SPY quick plunge changes bias to bearish as we may have gotten &quot;close enough.&quot; More tonight.,Bearish
%stocks&gt;40DMA=60.3%. A Sharp Separation from Overbought Conditions. http://stks.co/f09jE $SPY #T2108 $ISRG chart review #VIX $UVXY,Bearish
$NFLX hits fresh 2-month low as breakdown from 50DMA continues.,Bearish
Latest post: Poor Jobs Report Breaks Down Australian Dollar But Is THIS The Trough? http://stks.co/ts3e $FXA $AUDUSD #forex,Bearish
Latest post: U.K. Shopping Spree Sends The Pound Soaring http://stks.co/j0AlG $GBPUSD #forex $FXB,Bullish
Latest: China PMI Fallout Takes Down Australian Dollar Even As Rate Expectations Stay Steady. http://stks.co/pv0y $AUDUSD $AUDJPY #forex,Bearish
Now taking flyer on $RSH. More info here: http://stks.co/a09kC #120trade,Bullish
My latest post: The 2014 Homebuilder Breakout Begins Early With A Very Bullish D.R. Horton. http://stks.co/tvNw $DHI,Bullish
$KBH now breaking  out although above upper-Bollinger Band. Joining $DHI in homebuilder surge..,Bullish
$NBIX http://stks.co/spK2,Bullish
$MDBX $AVTC $PHOT $GRNH $HEMP $MJNA It&#39;s time for pot to pay off,Bullish
$LNKD Watching for a reversal on the mid trend line. $223 area http://stks.co/e05tF,Bearish
&quot;@fatcoin888: $RNA downgraded and bid up PM-Hmm&quot; I don&#39;t get it. Why is it up?,Bullish
$FENG $BCEI $BYD $MILL $FOE $BLOX $WCG,Bullish
"$ARNA, higher high, higher low indicates uptrend.",Bullish
$ARNA Up 2% After hours.,Bullish
$ARNA SA Article is out. Read this. http://stks.co/sqeY,Bullish
$ARNA $CLVS $CYTK $TKMR $BMRN $OXBT $VICL watch list for monday,Bullish
&quot;@DrRoll: $ARNA needs break 6.50 then 6.75.  http://stks.co/f096n&quot;,Bullish
$ARNA $BLOX $CLVS $OXBT $VRTX $DNDN $OREX $QCOR $ISRG,Bullish
$ARNA Seeking Alpha says Belviq sales increased 32% in Christmas week. $ARNA,Bullish
$ARNA Seeking Alpha says Belviq sales increased 32% in Christmas week. $ARNA,Bullish
$ARNA Something big ahead. Belviq sales numbers will be a surprise to Wall Street.,Bullish
$CHTP the winner tomorrow. even 200% is reasonable if you count it from $4.4 a few days ago.,Bullish
$DRYS Today is the major reversal day for shippers.$GNK $EGLE,Bullish
$DRYS Today is the major reversal day for shippers.$GNK $EGLE,Bullish
"Time to buy commodity stocks, $MCP $WLT $ANU $REE",Bullish
"Time to buy commodity stocks, $MCP $WLT $ANU $REE",Bullish
$WLT will be a winner in the coming days.,Bullish
"$CHTP Chelsea Therapeutics&#39;s PT raised by Roth Capital, the target price boosted to $7.00. I believe $ARNA will be upgraded also.",Bullish
Morning Alert: $ARIA announces the commercial availability of Iclusig for patients in the US. $CHTP is upgraded by Roth Capital,Bullish
Hold $ARNA since $5.9 and sold all my 60k shares yesterday. Will re-enter later on. Right now I think $CHTP is the best speculative pick.,Bullish
$CHTP Analyst&#39; targets: Ladenburg is $7 JMP securities is $12 Needham is $8. Roth Capital is $7. CHTP will catch up with $ARIA and $GALE.,Bullish
"$CHTP we may need 2-3 days to wash out day traders. Before spiking up, it just want a 2~3% daily gain, following $ARNA&#39;s recent pattern.",Bullish
$GOGO may go up above $30 in 2 weeks.,Bullish
$NWBO $CHTP $CNDO $GERN. those stocks will be winners.,Bullish
$NWBO $CHTP $CNDO $GERN. those stocks will be winners.,Bullish
$CHTP let&#39;s close at 4.85~4.90. We dont need to move too fast right now. There will be 18 trading days before FDA approval date. Keep pace.,Bullish
For now the best bio pick in town is $CHTP. The best wirelesstech pick is $GOGO.,Bullish
I will buy back $GALE when correction is done. And sell half $GERN. Will sell more tomorrow. Added more positions of $CHTP.,Bullish
I will buy back $GALE when correction is done. And sell half $GERN. Will sell more tomorrow. Added more positions of $CHTP.,Bullish
@97shorty little volatility caused by just a few tiny shares. Now back to normal range of 3.17. Long $CNDO.,Bullish
Bullish picksï¼š $ARIA $CHTP $ARNA,Bullish
$ARIA today ARIA will break the resistance of $8.,Bullish
$ARIA looks like the news is imminent.,Bullish
$ARIA we may see volume exceed 100m today. Also watch $ARNA $CHTP Coming back.,Bullish
$DRYS in 80k shares at 3.4x.,Bullish
$DRYS in 80k shares at 3.4x.,Bullish
$SRPT rebound will continue tomorrow.,Bullish
"Ok, $VRNG is halted. It was on my radar screen in the last 2 days but I missed it becoz of hesitation.",Bullish
$DRYS at 3.51 AH...tomorrow will be a very good day for bulk dry shippers. $GNK $EGLE $FREE,Bullish
$DRYS at 3.51 AH...tomorrow will be a very good day for bulk dry shippers. $GNK $EGLE $FREE,Bullish
$PLUG a bid of 750K at 2.88??? Wow!!,Bullish
$PLUG a bid of 750K at 2.88??? Wow!!,Bullish
$ARIA we see some actions here....,Bullish
$RNN wants higher tomorrow. http://stks.co/g0EPK,Bullish
$MCP Good PR in a down day. Maybe the market will recover after the morning loss.,Bullish
$ERB Think it will reach 5 tomorrow and stay at these levels?,Bullish
$TIF on watch for Wed. If it loses $86 I&#39;ll buy Feb Puts. I&#39;ll sell half @ $83.50 and keep half to see if it goes closer to $81.50.,Bearish
$PLUG Institutional buying will increase even more so after $5! Positive ER&#39;s will make it stock of the year! My $1.75 entry was a steal!,Bullish
$GALE In since 4.07 and will sell at 48.  I ain&#39;t mad.,Bullish
$TAN Cant say I ever remember a day like this. Glad I bought more at the couple weeks ago,Bullish
$QID its becoming predictable. Always bet on the opposite of what the majority anticipates will happen.,Bullish
$PLUG bot in at a high the other day against my better judgement. Now up 60%. Cheers!,Bullish
$MDBX What a monster. Dot com bubble of 2014,Bullish
"$HLF This would be a perfect time for bill ackman to make a comment, or tweet lol",Bearish
$BIDU In Feb 175 calls for earning play,Bullish
"$KWK maybe I should sell my shares too! Oh wait, I&#39;m in the red. Waiting...",Bullish
$AA Positive. Decent pre-earnings volume. I&#39;m not selling until I see $18 or MORE. Been in too long.,Bullish
$IAG waiting...,Bullish
@Investor_Wand Almost as bad as the one who says AA $AA is worth $5. Dream on.,Bullish
"@LukeKramer Was waiting for $MUX to retrace back under $2 as my funds were elsewhere. Never happen! If it does, I&#39;m going in big.",Bullish
$DGAZ Boing!,Bullish
$SCTY Interesting to see what it will do tomorrow from the chart. http://stks.co/h0C1G,Bullish
$AFOP end the day on the HIGH GO!,Bullish
$BBRY @Day_Trader1 Interesting theories coming from your tweets! I understand you&#39;re a short but make at least one of your calls right. dull,Bullish
"$PLUG Well, today might make up for yesterday after all",Bullish
"$PLUG It&#39;s holding, just needs to get a push to get going",Bullish
"$PLUG chart still looks very good,next leg up within 2 weeks or lesshttps://www.tradingview.com/x/QCwHxNZ5/",Bullish
$KEG is better positioned when energy sector rebounds. Great entry point going into 2014 as US energy boom takes off.,Bullish
$NQ Come on for another coordinated short attack before audit!! Plan on adding another 1k shares but have to wait 2 days. Want in cheap!,Bullish
"$AAPL Best and most owned products, a recent CM deal and TC told investors 2014 will be great and yet people question aapl.. Aapl is fine",Bullish
$AAPL All of u negative people arnt worthy of owning ur aapl products :) think about that,Bullish
$JBLU Do u guys realize this company scrapped all flights wn other airlines didn&#39;t?.. That plus this companies high cost isn&#39;t good,Bearish
$AAPL With all the minipulation aapl should remove itself from Nasdaq and scw that exchange,Bullish
$SBUX Up 2% in franfurt,Bullish
$AAPL Icahn knows something will be announced at the bowl.. Reason why he said &quot;it wnt go lower&quot;,Bullish
$AAPL Let me first say 37.5 is am amazing margin.. But it all comes dwn to aapl beating that number.. Crzy analyst wnt it higher??,Bullish
$AAPL So when do we as shareholders make some money?,Bullish
$AAPL Email Cook at TCook@Apple.com.. I did,Bullish
$AAPL All a stategy.. WS knows the market is fine.. Today it&#39;s returns tmrw it&#39;s QE.. Etc.. AAPL will continue to be the best and thy knw it,Bullish
$AAPL Fnny how these criminals on TV mention aapl in a neg way every 5 minutes.. It&#39;s so preplnd.. Fl bad fr anyone relying on thr 401 rt nw,Bullish
"$AMD now if you are short, you gotta be thinking. sure consoles are low margin, but 7.2M sold in 4Q, profitable w/o fear of inventory build",Bullish
"@monaghanbj $HIMX $SPWR $IMMR $AMAVF $INVN $BEAT $AMD $PRCP $AMBA are some that I like right now, let me know if you have any questions",Bullish
I Will be at CES this week. $INVN $HIMX $PXLW $AMD $IMMR,Bullish
$KNDI consolidation is healthy,Bullish
"First Day for CES $IMMR, $AMD $INVN $PXLW $HIMX in $GOOG. Keep the Innovation and News Flowing.",Bullish
I will be at CES tomorrow and Thursday to report $IMMR $INVN $AMD $PXLW $HIMX $GOOG $SNY $MSFT,Bullish
"$SPWR Looking Good, Looking Good.",Bullish
"$HIMX Google was not showing anything at CES, only doing meetings inside closed offices. I did see a bunch of people wearing Google Glass.",Bullish
"Google buying Nest at $3.2 Billy, good for tech companies $IMMR $HIMX $INVN $PXLW $AMD $PRCP, they got the technologies the market needs",Bullish
Companies I like Mid/Long Term due to Industry and Fundamentals $KNDI $HIMX $PRCP $IMMR $PXLW $SPWR $AMD $BEAT $AMAVF $INVN Do your DD,Bullish
"$PXLW could close green, momentum on our side, news forthcoming, earnings at end of month",Bullish
Dream Team $AMAVF $KNDI $HIMX $PRCP $INVN $BEAT $IMMR $SPWR $PXLW,Bullish
Dream Team $AMAVF $KNDI $HIMX $PRCP $INVN $BEAT $IMMR $SPWR $PXLW,Bullish
Dream Team $AMAVF $KNDI $HIMX $PRCP $INVN $BEAT $IMMR $SPWR $PXLW,Bullish
$INVN Big Day for a future Bid Dog.,Bullish
$INVN Guidance coming soon for Q4,Bullish
$INVN They did mention huge they are in discussions with huge OEM that is not baked into nearterm future outlook,Bullish
$MDBX $Grnh this will pobably hit that $1.2 soon http://stks.co/prZ1,Bullish
$TSL $LDK $RSOL $CSIQ $FSLR Trina Solar Made a Huge Splash in Chinese Solar Today: http://stks.co/b039C,Bullish
U.S. Solar Panel Maker Seeks to Close Loophole in Duties on Chinese Products http://stks.co/h06jc.  $TSL $LDK $RSOL $CSIQ $FSLR,Bullish
$TOL $HOV $LEN $BZH $KBH $FNMA $MTG KB Homeâ€™s gross margins continue to improve with 11% more sales http://stks.co/soD0,Bullish
"$YGE $LDK $RSOL $FSLR China indicates continued support for solar industry, Reuters says http://stks.co/e043C via @YahooFinance&quot;",Bullish
Shares Of Vringo Shoot Higher on Court Ruling $GOOG $VRNG  http://stks.co/g07UZ .... Going higher..,Bullish
FNMA $HOV $TOL $MTG $BAC $BZH $STUDY Senate confirm Yellen to lead Federal Reserve http://stks.co/ppeW via @YahooFinance,Bullish
FNMA $HOV $TOL $MTG $BAC $BZH $STUDY Senate confirm Yellen to lead Federal Reserve http://stks.co/ppeW via @YahooFinance,Bullish
$HOV $TOL $LEN Must-know: Why a positive ISM is bullish for homebuilder stocks http://stks.co/rqUe via @YahooFinance,Bullish
$FNMA $FMCC loading face happening here...,Bullish
Hovnanian Enterprises upgraded by Thomson Reuters/Verus to buy. http://stks.co/rrPk $HOV $TOL $BZH  more upgrades coming.,Bullish
$GRPN Broke through support ... what is the next support level?&quot; Above 10.70ish.  I would not call this breaking support..,Bullish
$AMRN no position but loving the action...,Bullish
$BBRY something is brewing here... Buying Volume pressure maybe be spiking..,Bullish
$HOV $TOL $BZH Analyst Calls All Clear for Homebuilders in 2014 http://stks.co/f0CC3 via @YahooFinance,Bullish
@Stocktok $GALE R-5.24-5.52 $INO-2.93-2.97 $DVAX-2.02-2.07 NSPR-2.53-2.60 NAVB-2.11-2.14 RNN-0.52-0.52,Bullish
@Stocktok $GALE-5.25 -4.84 $RNN-.52-.50 $INO-2.97-2.77 $DVAX-2.02-1.95 $NAVB*-2.06-1.97 $NSPR*-2.61-2.49 BARCHART-* SALE,Bullish
"$INO@Stocktok Inovio Pharmaceuticals to Present at Biotech Showcase 2014 Investor Conference PR Newswire - Mon Jan 06, 3:00AM CST",Bullish
@Stocktok $GALE-5.21-5.00 $RNN- .53-.51 $INO-2.76-2.33 $DVAX-2.00-1.96 $NAVB-2.04-1.96 $NSPR-2.71-2.44,Bullish
"$INO Inovio Pharmaceuticals to Present at Biotech Showcase 2014 Investor Conference PR Newswire - Mon Jan 06, 3:00AM CST",Bullish
@Stocktok $GALE as I said yesterday got my position now I am going after $RNN hard,Bullish
$Stocktok $GALE-6.89 - 5.55  $RNN- .64-59 $INO-2.53-2.40 $NAVB-1.98-1.91 $NSPR- 2.76-2.56 $MSTX-.66-.58 GO TO BARCHART READ ABOUT GALE GD&amp;GL,Bullish
@Stocktok $RNN Yes this A.M I got some !!!!!! Likeing $GALE now under 6.00,Bullish
$INO May be a little profit coming out of $GALE &amp; RNN,Bullish
@Stocktok $INO look at this!,Bullish
@Stocktok did you read Cramer !!!!!!! on $GALE hahahahaha,Bullish
@Stocktok $INO talk about luck I got some at 2.445 before the conference call on Monday and it closed at 2.64 LUCK !!! great Saturday,Bullish
@Stocktok $INO talk about luck I got some at 2.445 before the conference call on Monday and it closed at 2.64 LUCK !!! great Saturday,Bullish
@Stocktok $ELTP .158-1605 $MSTX-0.000 -0 .60,Bullish
@Stocktok @dddragon @lastsong @skaushi @Lastsong ok its there ok everyone is ok the time for $INO Monday ???????,Bullish
@Stocktok @Lastsong @skaushi @lastsong @dddragon $NAVB is a sale if I going to money in right now its $ELTP,Bullish
$GALE got some at 7.00,Bullish
@Stocktok $INO sold half while I steal was +$ bought $GALE $MSTX $ELTP $RNN so u know $INO is going up,Bullish
@cdelyn @Stocktok $RNN there well be profit taking  $GALE well be strong at opening,Bullish
@toberjames @Stocktok No problem  mmm  all singles but $RNN hahahaha enjoy your lunch I well be eating dinner !!!!!,Bullish
$NSPR -3.10-3.19 $INO-2.49-S-2.39 $RNN-1.08-S-.99 $GALE-7.09-7.42 $ELTP-.28-.308,Bullish
$NSPR -3.10-3.19 $INO-2.49-S-2.39 $RNN-1.08-S-.99 $GALE-7.09-7.42 $ELTP-.28-.308,Bullish
$GALE 6.78 -6.80,Bullish
$GALE 6.78 -6.80,Bullish
@woodjr $RNN MARCH-21 EARNINGS it my change,Bullish
"@Stocktok $ELTP

long term up The long term trend has been UP since Aug 13th, 2013 at 0.090",Bullish
@olameow @Stocktok  $HEB no h. w. on it Got $MSTX I/21/ at .7339 and its going higher do not think you can lose with either $RNN,Bullish
@Stocktok @olameow$GALE  Now do you take a little out and put in a $MSTX $RNN or $ELTP  I think we go side ways until March,Bullish
@Lastsong $MUX going to buy it,Bullish
@Stocktok @skipjackrick $INO think this well be on the block next,Bearish
@Lastsong $MUX Sorry it happens to us all I just want to say thank you only 1 out of 3 winners so far to day,Bullish
@Stocktok @pierrules $GALE-6.22-5.90 $RNN-1.02-1.10 $INO-2.63-2.74 $NSPR-3.24-3.30 $ELTP-.36-.40,Bullish
@Stocktok @pierrules $GALE-6.22-5.90 $RNN-1.02-1.10 $INO-2.63-2.74 $NSPR-3.24-3.30 $ELTP-.36-.40,Bullish
@Stocktok $GALE No Not funny let them sale love it !!!!!,Bullish
$INO @Stocktok As it stands now I well make everyone holding INO on Monday $$$ because I am selling half.,Bullish
@Stocktok Be for I go all I have to say is go $GALE,Bullish
$MUX nice move so far today,Bullish
@Stocktok @pierrules $GALE-5.76-5.99 PLPL-1.30-1.45 $RNN-1.02-1.04 $ELTP-.30-.32 HEMP-.088-.097 CTSO-.28-.30 $MUX-2.60-2.65-$MSTX-0.91-0.96,Bullish
$RNN @Mrlovey I like what you are saying but please not until I get a little down here,Bullish
$GLUU breaking out of 52 week high on above average volume $AAPL $ZNGA $COOL $TTWO $ATVI $GOOG,Bullish
$GLUU Deer Hunter 2014 ranked #13 top grossing US iphone game.,Bullish
"$GLUU bounce at 3.80, buy it around there if you want to add",Bullish
$WPCS added here my long term list along w/ $BBRY see you in few months,Bullish
$BBRY http://stks.co/qsaB,Bullish
$RCII great bounce,Bullish
$IRBT CEO demoing the new Roomba 880 and Scooba 450. http://stks.co/d05TW,Bullish
@onebase Really? Now your comparisons are losing more and more credibility. Sodastream is not $IRBT,Bullish
"Hang tight, only a matter of time b4 $GOOG makes $IRBT an offer to get the auto-nav, map tech, and 10 mil bots base to connect to Nest.",Bullish
@onebase $IRBT is already connected to the net with the RP-VITA and AVA 500 platform let&#39;s not forget. Makes sense for $GOOG to study them.,Bullish
"@naa3e5 You sold without reading all the bullish stocktwits about $IRBT. Just last night, I was going back and forth with @onebase",Bullish
&quot;@howardlindzon: Not as sexy as NEST but $IRBT is in home space - $460 mil in sales and a $1 bil market cap... hello $GE or $GOOG (long)&quot;,Bullish
The Jim Cramer effect is in play today for $IRBT. Good luck to everyone.,Bullish
"Down because rev guides was lower as est. That means, that $AAPL will go down always as long they expect more? Weird...",Bullish
$DRYS,Bullish
$DCTH i got shook out when i bought 36s. now it&#39;s back up lame. if it closes near nhod it will gap.,Bullish
$ARIA i&#39;m long here,Bullish
$ARIA i&#39;m long here,Bullish
$TWTR sympathy play for $FB,Bullish
$FB going up and $twtr down?? absurd.,Bullish
$FB 3:30 sell off,Bullish
$FB seems like there is a lot of pent up demand. waiting...,Bullish
$FB the leadership at fb is just awesome. enough said. invest in the leaders vision,Bullish
$FB legit :),Bullish
@stockbiz234 Didn&#39;t they reiterate sell for $PLUG 4 times and look at it now. $BLDP holding up well.,Bullish
@Codysanborn eyy 3.70! $PLUG. Maybe ~3.90 close today and enough volume 4.10+?,Bullish
$PLUG Run up to 3.50 tomorrow?,Bullish
$ATHX $RNN pullbacks,Bearish
"$FB insiders are selling, what do you know that they don&#39;t?",Bearish
"@ibdt it doesn&#39;t say that though does it? It says two insiders, the CFO and the Chief Technology Officer sold 48,500 shares altogether. $FB",Bearish
"@Have_A_NYSE_Day $Ssys had bad earnings, seems like when one falls they all do. $vjet and $ddd seem to be rebounding slowley like yesterday",Bullish
$BAC Nice move nearing R on the upgrade,Bullish
$BIDU Not worth  starting a new S. pos here wait for tomorrow If we pop.,Bearish
$TWTR Looks like shorts are giving up on shorting below 56.70 since we cannot break 55. I see  57.48 as next level it needs to clear.,Bullish
$DNDN Meeting with the FDA regarding automation of the PROVENGE manufacturing process;,Bullish
$NOK Hei probably  Dan Loeb is join  :D  look something happening :D,Bullish
"$LF Wackiest stock I have ever traded. Brand is strong, sales look good, 1/3 more shelf space than Vtech at Walmart.",Bullish
$LF Spoke too soon. Setting up to make a new 52 wk low tomorrow.,Bearish
&quot;@mcortesbr: $PLUG http://stks.co/g07vX&quot; Trust yourself. Bullish all day long,Bullish
$AAPL Earnings coming out 1/23 $14 eps expected,Bullish
$PLUG this is probably the most bullish forum on stocktwit,Bullish
"$VRNG  Order was signed, and filed yesterday, wow guys any prediction on pps after halt?",Bullish
$VRNG http://stks.co/e08qL,Bullish
"$VRNG a message for  shorts: &quot;who covers first, covers the best.&quot;!",Bullish
$VRNG Monday gap-up folks,Bullish
$VRNG Monday gap-up folks,Bullish
$VRNG flush,Bullish
$VRNG going nuts,Bullish
$VRNG 3.87 in pm red to green today HJJ likes to rule on Tuesdays,Bullish
$VRNG http://stks.co/tvVC,Bullish
@edon $WYY  Agree. Small shelf filing is inconsequential in light of major new revenues this company will book over coming qtrs.,Bullish
$ARIA Patience patience patience,Bullish
$PBPB Most trader haven&#39;t meet this Beast,Bullish
$KNDI Make room for the beast it&#39;s about to unleash and it has a target of 16!,Bullish
"$SODA Giving it a few qtrs.  High margin syrup sales ahead + Room to grow. Revs up. Besides, I&#39;d just be booking my losses. Waiting.",Bullish
$BBY Stopped going to stores a yr ago.  Buy almost everything on $AMZN. This is crazy though. Retail is doing horrible.,Bearish
"&quot;@Juren:  Looks like clearing the way for $AOL. Would be great to wake up to $YHOO Editor in Chief, Arianna Huffington?&quot;",Bullish
$TSLA Revenue for Q413 20% above guidance. Looking to add to my position over the next 30 days.. Holding through ER.,Bullish
$NFLX Up 19% AH. Love it. (I hope this is from shorts covering &amp; not new investors) Feel bad 4 anyone buying now.. Locking gains for now.,Bullish
@kedubob Invested in/long $FB since the low 40s. No worries here. GL,Bullish
$KNDI - Here we go again,Bullish
$VJET - Wants more today,Bullish
$SCTY - GS Upgrade to $80.00,Bullish
$PCYC - Wants More,Bullish
$ICPT - Here we go again,Bullish
$ICPT - $400 Here we come,Bullish
$ALNY - Nice Player wow,Bullish
$CME - Losing it,Bearish
$SWKS - Skyworks Solutions Beats Earnings Targets.,Bullish
$AMZN - Wants more,Bullish
$DOW - Wow nice,Bullish
$ORMP - Wants more,Bullish
$AAPL - Diving,Bearish
